grenade	negative:-9.630102784785171	positive:-9.224637676677007
profiling	negative:-10.323184242891017	positive:-9.630037062331072
higher	negative:-8.021157653122883	positive:-8.021157653122883
Shohei	negative:-10.323249965345116	positive:-8.936955604225226
All	negative:-6.183887033713638	positive:-6.28397049227062
Fires	negative:-10.323217104657997	positive:-9.224604815989887
Phillipinos	negative:-10.323184242891017	positive:-9.630037062331072
Filipino	negative:-9.630102784785171	positive:-9.224637676677007
written	negative:-6.58791070013078	positive:-6.799219793797987
Ooka	negative:-10.323217104657997	positive:-9.224604815989887
way	negative:-5.192696908076165	positive:-5.175305165364296
society	negative:-7.759384405221058	positive:-7.105457937814394
cross	negative:-8.937218450855731	positive:-8.126288234639404
piled	negative:-8.936988463832558	positive:-9.630135644392501
woman	negative:-6.4976926619859725	positive:-6.356042144922945
A	negative:-5.303337424683202	positive:-5.174720046861109
its	negative:-5.363474186083086	positive:-5.209323506255828
Funakoshi	negative:-10.323217104657997	positive:-9.224604815989887
does	negative:-4.866305512038889	positive:-4.870516044575233
precious	negative:-8.126288234639404	positive:-8.937218450855731
struggling	negative:-8.37770121259764	positive:-8.126386784316733
positively	negative:-9.224736252259914	positive:-8.713910628493924
Throughout	negative:-9.224801963917187	positive:-8.377504103529983
runs	negative:-7.758793388655391	positive:-8.377832597061614
something	negative:-5.321187180638785	positive:-5.569648539937284
played	negative:-6.168498712752988	positive:-6.1226891767216935
wants	negative:-6.798727917937534	positive:-7.029251576549367
anything	negative:-5.713405986760137	positive:-6.154139233705759
another	negative:-5.657363329174806	positive:-5.629711797844295
stash	negative:-9.630135644392501	positive:-8.936988463832558
Wada	negative:-10.323184242891017	positive:-9.630037062331072
In	negative:-5.356260912703956	positive:-5.270399622097563
side	negative:-6.957727010835313	positive:-6.923825459159631
brave	negative:-8.714042047490729	positive:-8.377569810869517
Philippines	negative:-9.224637676677007	positive:-9.630102784785171
movies	negative:-5.103381827577544	positive:-5.246894109199747
away	negative:-6.108103137286719	positive:-6.079115600413467
she	negative:-5.405415502104404	positive:-5.289244070342362
2	negative:-5.896695887321889	positive:-6.395687053440877
finds	negative:-7.491448610293256	positive:-6.890674749864326
manipulated	negative:-10.323249965345116	positive:-8.936955604225226
likely	negative:-7.925978840522924	positive:-7.758924755859757
regiment	negative:-10.323217104657997	positive:-9.224604815989887
theme	negative:-7.616086594867122	positive:-7.490923451913116
turns	negative:-6.85928693802206	positive:-7.029185974817458
visual	negative:-8.378193815356322	positive:-7.146050134063691
screaming	negative:-7.68468541650167	positive:-8.531983276888873
alike	negative:-10.323217104657997	positive:-9.224604815989887
Kon	negative:-10.323217104657997	positive:-9.224604815989887
easily	negative:-7.380419838494909	positive:-6.769510756171935
importantly	negative:-8.937119891465406	positive:-8.531654783357242
civil	negative:-10.323348540928025	positive:-8.377438391872712
typical	negative:-7.38019016086286	positive:-6.992424629854096
brother/boyfriend/husband	negative:-10.323184242891017	positive:-9.630037062331072
World	negative:-7.7591546069501	positive:-7.433732206515471
couple	negative:-6.3374155276837385	positive:-6.476251972537955
river	negative:-8.937218450855731	positive:-8.126288234639404
extent	negative:-8.531819043611558	positive:-8.126353935503392
Americans	negative:-8.021124808625153	positive:-8.12648532428298
deserted	negative:-9.224670536284338	positive:-9.224670536284338
sister	negative:-7.616447670877545	positive:-6.992293361804551
usual	negative:-7.233947584983601	positive:-6.741471099885806
up	negative:-4.709045728651339	positive:-4.826828764307723
machine	negative:-7.838770406254675	positive:-8.53191758681462
fighting	negative:-7.6158895893503304	positive:-7.92604451765417
would	negative:-4.64042756282188	positive:-4.831482799584589
beings	negative:-9.224769108628303	positive:-8.531621928068358
He	negative:-5.67655808840133	positive:-5.526497393825596
being	negative:-5.3092442917690015	positive:-5.289699695696031
become	negative:-6.860139425040474	positive:-6.355583414288079
Phillipino	negative:-10.323184242891017	positive:-9.630037062331072
total	negative:-7.232995844704018	positive:-8.37812814900702
Tamura	negative:-10.323217104657997	positive:-9.224604815989887
course	negative:-6.233069958009874	positive:-6.05074840121592
victim	negative:-7.925814628820829	positive:-8.244268359939364
other	negative:-5.008983445107719	positive:-4.961581206213135
basic	negative:-7.759023269939141	positive:-7.68491529778542
leaving	negative:-7.7591546069501	positive:-7.433732206515471
fleeing	negative:-9.224736252259914	positive:-8.713910628493924
relationship	negative:-7.2341115866239845	positive:-6.611581973277993
important	negative:-7.189528624892637	positive:-6.741503902365677
axis	negative:-10.323184242891017	positive:-9.630037062331072
about	negative:-4.465554880905852	positive:-4.488154712823093
weak	negative:-7.066237224661113	positive:-7.839427112894595
soldiers	negative:-7.758957594964566	positive:-7.8390003026381025
remaining	negative:-8.531720490696776	positive:-8.531720490696776
role	negative:-6.038034374702737	positive:-5.806705238802087
Natto	negative:-10.323184242891017	positive:-9.630037062331072
Comparing	negative:-10.323184242891017	positive:-9.630037062331072
Since	negative:-8.126419632051062	positive:-8.244202667707446
health	negative:-9.63020136036808	positive:-8.531589071699969
hope	negative:-6.829269439568115	positive:-6.433956702923968
hospital	negative:-8.021124808625153	positive:-8.12648532428298
then	negative:-5.168566573544314	positive:-5.398878614337136
trying	negative:-5.850568439082773	positive:-6.25036780965526
since	negative:-6.079377303447444	positive:-5.997139205210472
powers	negative:-8.937152745674855	positive:-8.377536957739432
've	negative:-5.232835310990936	positive:-5.4651672883595515
follows	negative:-7.6851122968338945	positive:-7.379730647282712
expresses	negative:-10.323249965345116	positive:-8.936955604225226
close	negative:-6.587615603648484	positive:-7.1064093970636515
destroyed	negative:-8.53168763756669	positive:-8.714009194360644
walk	negative:-7.551548073729551	positive:-7.551548073729551
brother	negative:-7.066795086424313	positive:-6.957595794459321
Once	negative:-8.021124808625153	positive:-8.12648532428298
soldier	negative:-8.244169819973116	positive:-8.244169819973116
sick	negative:-7.379697816802892	positive:-7.759187438507795
Like	negative:-7.279811324959172	positive:-7.4911204186263785
able	negative:-6.5417184673754445	positive:-6.588238483010338
suffering	negative:-7.838836096328928	positive:-8.244301204437091
second	negative:-6.519376694597472	positive:-6.519376694597472
allies	negative:-9.630069924098052	positive:-9.630069924098052
characters	negative:-5.1201393871808785	positive:-5.125588991948443
bodies	negative:-8.126321085610973	positive:-8.714107750513092
propaganda	negative:-8.020927718981577	positive:-9.224900523307513
cowardish	negative:-10.323184242891017	positive:-9.630037062331072
fully	negative:-8.021354697458495	positive:-7.551351068212759
Of	negative:-6.993080711756648	positive:-6.661723575802206
equipment	negative:-8.937054179808134	positive:-8.937054179808134
Eiji	negative:-10.323184242891017	positive:-9.630037062331072
scared	negative:-8.531983276888873	positive:-7.68468541650167
worse	negative:-6.151160264320492	positive:-8.022962441222083
doctor	negative:-8.12648532428298	positive:-8.021124808625153
servant	negative:-9.22470339481195	positive:-8.937021322360168
walked	negative:-7.433535194529939	positive:-8.37799680337079
shoots	negative:-8.53168763756669	positive:-8.714009194360644
human	negative:-6.958415614472773	positive:-6.393885811734921
examples	negative:-8.937152745674855	positive:-8.377536957739432
main	negative:-5.933194404415343	positive:-6.267200548541362
most	negative:-5.121437498611299	positive:-4.929201484760166
war	negative:-7.380616663059249	positive:-6.611483575521382
getting	negative:-6.4142455329813775	positive:-6.476120936699465
hit	negative:-6.859614903654202	positive:-6.714432893809704
turned	negative:-6.798367055143493	positive:-7.552138857519873
wildly	negative:-8.937119891465406	positive:-8.531654783357242
remains	negative:-8.937317000533062	positive:-7.838704711864952
him	negative:-5.284179433762219	positive:-5.146649635171
cure	negative:-8.937152745674855	positive:-8.377536957739432
disease	negative:-9.224769108628303	positive:-8.531621928068358
horrors	negative:-8.531720490696776	positive:-8.531720490696776
fights	negative:-8.12648532428298	positive:-8.021124808625153
gun	negative:-7.615922426298468	positive:-7.839065977612678
return	negative:-8.021617362857123	positive:-7.146148625503223
survival	negative:-9.224769108628303	positive:-8.531621928068358
two	negative:-5.233551177219607	positive:-5.309537084197529
no	negative:-4.686184081824723	positive:-5.075983073188488
influenced	negative:-10.323348540928025	positive:-8.377438391872712
discussed	negative:-10.323282824952447	positive:-8.713844912518347
dog	negative:-7.615988096960123	positive:-7.684980968447075
once	negative:-6.249680715545417	positive:-6.122525540060171
watched	negative:-6.184312516888924	positive:-6.078952001231098
Ichikawa's/Shohei	negative:-10.323184242891017	positive:-9.630037062331072
built	negative:-8.244268359939364	positive:-7.925814628820829
fed	negative:-9.224670536284338	positive:-9.224670536284338
plain	negative:-6.687141420033269	positive:-7.839820929971654
put	negative:-5.971523448686657	positive:-5.958784422909227
street	negative:-7.926011679627733	positive:-7.6848496228108445
heroes	negative:-8.531950432391145	positive:-7.758760544157663
friendly	negative:-9.22470339481195	positive:-8.937021322360168
showing	negative:-7.233652314234584	positive:-7.028857901588571
Ichikawa	negative:-10.323217104657997	positive:-9.224604815989887
Japanese	negative:-8.532048962648224	positive:-7.551219709636498
finally	negative:-7.1471658027602185	positive:-6.611647566403857
say	negative:-5.335261581921523	positive:-5.397999922554947
That	negative:-5.909031937700205	positive:-6.184737819105271
heroic	negative:-9.630234216736469	positive:-8.3774712482411
shooting	negative:-7.685013802160735	positive:-7.551482409536212
Her	negative:-7.616217910319857	positive:-7.279745673698644
drops	negative:-8.713976340151197	positive:-8.713976340151197
although	negative:-6.636799210445942	positive:-6.662117018430232
already	negative:-6.859647694302312	positive:-6.687797437375653
begins	negative:-7.616414851172591	positive:-7.028628186270472
almost	negative:-5.851320429440421	positive:-5.921937996654375
might	negative:-5.983838137234098	positive:-6.20050917404269
everyone	negative:-6.4554605835171746	positive:-6.215787730251755
speak	negative:-7.490989111794952	positive:-7.490989111794952
rivals	negative:-10.323217104657997	positive:-9.224604815989887
clutching	negative:-10.323184242891017	positive:-9.630037062331072
call	negative:-6.6616579869785175	positive:-7.067123095086682
recruits	negative:-10.323249965345116	positive:-8.936955604225226
SO	negative:-8.937021322360168	positive:-9.22470339481195
ways	negative:-7.552138857519873	positive:-6.798367055143493
win	negative:-8.531983276888873	positive:-7.68468541650167
daughter	negative:-7.233980387463471	positive:-6.714104928177562
relieved	negative:-10.323217104657997	positive:-9.224604815989887
Hard	negative:-8.937021322360168	positive:-9.22470339481195
tagged	negative:-10.323249965345116	positive:-8.936955604225226
Love	negative:-8.37770121259764	positive:-8.126386784316733
situations	negative:-7.685079466354074	positive:-7.433765038073168
outstanding	negative:-8.378029641397227	positive:-7.379500811286101
plays	negative:-6.357318928910704	positive:-5.884959585972509
bolstered	negative:-10.323184242891017	positive:-9.630037062331072
stumbling	negative:-9.224637676677007	positive:-9.630102784785171
era	negative:-8.126912218633112	positive:-7.188642580040183
For	negative:-6.0646037402877	positive:-6.284232349494466
believer	negative:-9.630102784785171	positive:-9.224637676677007
least	negative:-5.583855838781814	positive:-6.251250523239344
cinematography	negative:-6.958022184744083	positive:-6.66175636860091
perennial	negative:-10.323249965345116	positive:-8.936955604225226
belongs	negative:-8.937119891465406	positive:-8.531654783357242
If	negative:-5.334805659811173	positive:-5.503704196272987
simultaneously	negative:-8.937054179808134	positive:-8.937054179808134
proper	negative:-8.531851892424896	positive:-8.021026268658906
love	negative:-5.821223571516297	positive:-5.117147320424161
