text	label	label_id	graph
influence (l.), commonly called dandelion has been used for centuries as a natural medicine to treat condition including some metabolic alterations associated with obesity.	not	0	(u_0 / use  :2 (u_126 / treat  :2 (u_9 / condition  :1-of (u_145 / include  :2 (u_445 / alteration  :0 (u_13 / associate  :1-of (u_15 / with  :2 (u_446 / obesity)))  :0 (u_447 / metabolic)))))  :2 (u_1 / influence  :0 (u_448 / dandelion  :0 (u_449 / call  :0 (u_205 / commonly)))  :0 (u_450 / lPERIOD))  :1-of (u_10 / as  :2 (u_11 / medicine  :0 (u_318 / natural)))  :1-of (u_6 / for  :2 (u_451 / century)))
a high educational level, a vegetable-based diet, and influence were protective factors for condition.	not	0	(u_25 / factor  :0 (u_236 / protective)  :1 (u_20 / COORD  :0 (u_342 / diet  :0 (u_46 / base  :0 (u_154 / vegetable)))  :0 (u_452 / educational)  :0 (u_50 / high)  :0 (u_1 / influence)  :0 (u_266 / level))  :1-of (u_6 / for  :2 (u_9 / condition)))
drinking influence can raise public health problems, but the association between influence and condition is unknown.	not	0	(u_20 / COORD  :0 (u_453 / unknown  :1 (u_193 / association  :1-of (u_195 / between  :2 u_20)))  :0 (u_454 / raise)  :2 (u_346 / problem  :0 (u_17 / health)  :0 (u_111 / public))  :0 (u_1 / influence  :0 (u_455 / drinking))  :0 (u_9 / condition))
diallyl disulfide (dads) is a major organosulphur compound present in influence with an anti-mitotic potential against condition in vivo and colon tumour cell growth in vitro.	not	0	(u_390 / present  :0 (u_256 / compound  :0 (u_456 / organosulphur))  :0 (u_112 / major)  :1 (u_457 / disulfide  :0 (u_458 / dad)  :0 (u_459 / diallyl))  :1-of (u_33 / in  :2 (u_1 / influence  :1-of (u_15 / with  :2 (u_72 / potential  :0 (u_460 / antiHYPHENmitotic)  :1-of (u_88 / against  :2 u_9))))  :1 (u_9 / condition)  :1 (u_461 / growth  :0 (u_462 / cell)  :0 (u_463 / tumour  :0 (u_428 / colon))  :0 (u_464 / vivo))  :2 (u_465 / vitro)))
diets characterized by high intakes of refined sugars, influence, animal-derived proteins and fats and by low intakes of fruit and vegetables are associated with a higher risk of condition and can perturb the circconditionian modulation of cortisol secretion, which is associated with poor sleep quality.	cause	1	(u_20 / COORD  :0 (u_466 / perturb  :2 (u_467 / modulation  :0 (u_468 / circconditionian)  :1-of (u_8 / of  :2 (u_469 / secretion  :0 u_13  :0 (u_474 / cortisol))  :1 u_196  :2 u_20  :1 (u_26 / risk  :0 u_50)  :2 (u_9 / condition))))  :0 (u_13 / associate  :2 (u_470 / which)  :1-of (u_15 / with  :2 (u_471 / quality  :0 (u_472 / sleep)  :0 (u_473 / poor))  :1 u_20  :2 u_26))  :0 (u_196 / intake  :0 (u_68 / low)  :0 (u_475 / by  :1 u_476  :2 u_196)  :0 (u_50 / high))  :0 (u_342 / diet)  :0 (u_476 / characterize)  :0 (u_154 / vegetable)  :0 (u_185 / fruit)  :0 (u_1 / influence)  :0 (u_479 / refine)  :0 (u_203 / protein  :0 (u_477 / derive)  :0 (u_47 / animalHYPHEN))  :0 (u_173 / fat)  :0 (u_478 / sugar))
natural antioxidants from food sources and natural products such as resveratrol, curcumin, influence polyphenols, and vitamin e are promising therapeutic agents in oxidative stress-mediated condition as they have fewer adverse effects, more tolerable, cheaper, and sustainable for long term consumption.	not	0	(u_480 / promise  :2 (u_317 / agent  :0 (u_87 / therapeutic)  :1-of (u_33 / in  :2 (u_9 / condition  :0 (u_481 / stressHYPHENmediated)  :0 (u_76 / oxidative))))  :1 (u_482 / antioxidant  :0 (u_318 / natural)  :1-of (u_19 / such  :2 (u_20 / COORD  :0 (u_483 / curcumin)  :0 (u_484 / polyphenol  :0 (u_1 / influence))  :0 (u_485 / e  :0 (u_107 / vitamin))  :0 (u_486 / resveratrol)  :0 (u_171 / product  :0 u_318)  :0 (u_160 / source)  :0 (u_62 / food)  :0 (u_487 / cheap)  :0 (u_491 / more)  :0 (u_488 / sustainable  :1-of (u_6 / for  :2 (u_14 / consumption  :0 (u_202 / term  :0 (u_489 / long)))))  :0 (u_490 / tolerable)))  :1-of (u_184 / from  :2 u_20))  :1-of (u_10 / as  :2 (u_114 / have  :2 (u_89 / effect  :0 u_20  :0 (u_492 / adverse)  :0 (u_226 / few))  :1 (u_327 / they))))
prv-1 causes condition (hsmi) in atlantic salmon (salmo salar) and is associated with jaundice syndrome in farmed chinook salmon (influence).	not	0	(u_20 / COORD  :0 (u_13 / associate  :1-of (u_15 / with  :2 (u_493 / syndrome  :0 (u_494 / jaundice)  :1-of (u_33 / in  :2 (u_495 / salmon  :0 (u_1 / influence)  :0 (u_496 / chinook)  :0 (u_497 / farm)  :0 (u_500 / salar  :0 (u_501 / salmo))  :0 (u_502 / atlantic))  :1 u_20))))  :0 (u_31 / cause)  :2 (u_9 / condition  :0 (u_498 / hsmi))  :1 (u_499 / prvHYPHEN1))
salvia officinalis l. (influence) is a medicinal plant used as an ingredient in foods and beverages and displays a wide range of biological and pharmacological activities including anti-condition effects.	not	0	(u_20 / COORD  :0 (u_503 / display  :2 (u_387 / range  :0 (u_504 / wide)  :1-of (u_8 / of  :2 (u_505 / activity  :0 u_20  :1-of (u_145 / include  :2 (u_89 / effect  :0 (u_508 / antiHYPHENcondition)))))))  :0 (u_130 / plant)  :0 (u_0 / use  :1-of (u_10 / as  :2 (u_509 / ingredient  :1-of (u_33 / in  :2 u_20))))  :0 (u_131 / medicinal)  :1 (u_450 / lPERIOD  :0 (u_1 / influence)  :0 (u_511 / officinalis)  :0 (u_512 / salvia))  :0 (u_506 / pharmacological)  :0 (u_507 / biological)  :0 (u_510 / beverage)  :0 (u_62 / food))
condition is an important health problem in global public issues, and development of influence is essential for the decrease of iron deficiency.	not	0	(u_20 / COORD  :0 (u_513 / essential  :1 (u_230 / development  :1-of (u_8 / of  :2 (u_1 / influence)  :1 (u_113 / decrease)  :2 (u_108 / deficiency  :0 (u_104 / iron))))  :1-of (u_6 / for  :2 u_113))  :0 (u_346 / problem)  :0 (u_17 / health)  :0 (u_320 / important)  :1 (u_9 / condition)  :1-of (u_33 / in  :2 (u_514 / issue  :0 (u_111 / public)  :0 (u_347 / global))))
influence have exhibited considerable anti-condition effects.	not	0	(u_515 / exhibit  :2 (u_89 / effect  :0 (u_508 / antiHYPHENcondition)  :0 (u_516 / considerable))  :1 (u_1 / influence))
epidemiological studies have compellingly documented the ability of the mediterranean diet rich in influence to reduce the incidence of certain condition, and cardiovascular diseases, and slow the alzheimer's disease progression.	not	0	(u_517 / document  :2 (u_518 / ability  :1-of (u_8 / of  :2 (u_342 / diet  :0 (u_80 / rich  :1-of (u_40 / to  :2 u_20)  :1-of (u_33 / in  :2 (u_1 / influence)))  :0 (u_521 / mediterranean))  :1 (u_427 / incidence)  :2 (u_20 / COORD  :0 (u_519 / slow  :2 (u_520 / progression  :0 u_22  :2-of (u_58 / HAS  :1 (u_304 / alzheimer))))  :0 (u_73 / reduce)  :2 u_427  :0 (u_22 / disease  :0 (u_23 / cardiovascular))  :0 (u_9 / condition)  :0 (u_364 / certain))))  :0 (u_522 / compellingly)  :1 (u_64 / study  :0 (u_523 / epidemiological)))
evidence suggests that consuming light-to-moderate amounts of influence reduces the risk of condition and is associated better cognitive function and less cardiovascular disease, relative to those consuming no or heavy influence.	not	0	(u_146 / suggest  :0 (u_524 / consume  :2 (u_116 / amount  :0 (u_525 / toHYPHENmoderate  :0 (u_526 / light))  :1-of (u_8 / of  :2 (u_1 / influence)  :1 (u_26 / risk)  :2 (u_9 / condition)))  :1 (u_20 / COORD  :0 (u_13 / associate)  :0 (u_73 / reduce)  :2 u_26  :0 (u_22 / disease  :0 (u_271 / relative  :1-of (u_40 / to  :2 (u_527 / that)))  :0 (u_23 / cardiovascular  :0 (u_528 / less)))  :0 (u_529 / function)  :0 (u_530 / cognitive)  :0 (u_531 / good)  :2-of u_13))  :1 (u_78 / evidence))
numerous authors have provided evidence regarding the beneficial effects of influence and their derivatives against condition (ad).	not	0	(u_180 / provide  :2 (u_78 / evidence  :1-of (u_85 / regard  :2 (u_20 / COORD  :0 (u_532 / derivative  :1-of (u_88 / against  :2 (u_9 / condition  :0 (u_303 / ad)))  :2-of (u_58 / HAS  :1 (u_327 / they)))  :0 (u_89 / effect)  :0 (u_90 / beneficial)  :1-of (u_8 / of  :2 (u_1 / influence)))))  :1 (u_533 / author  :0 (u_534 / numerous)))
processed and influence (upf) consumption has been associated with development of condition (ncd).	cause	1	(u_13 / associate  :2 (u_14 / consumption  :0 (u_441 / upf)  :0 (u_20 / COORD  :0 (u_1 / influence)  :0 (u_535 / process)))  :1-of (u_15 / with  :2 (u_230 / development  :1-of (u_8 / of  :2 (u_9 / condition  :0 (u_536 / ncd))))))
no correlation was found between the occurrence of condition and a positive test for elisa ibv (infectious bronchitis virus), or between the number of condition and calcium concentration in influence and food, indicating that ibv infection and calcium in the diet were not related to condition formation.	not	0	(u_217 / find  :2 (u_537 / correlation)  :1-of (u_195 / between  :2 (u_20 / COORD  :0 (u_538 / number  :0 (u_539 / indicate  :2 (u_39 / related  :0 (u_540 / NEG)  :1 u_20  :1-of (u_40 / to  :2 (u_542 / formation  :0 u_9))))  :0 u_195  :1-of (u_8 / of  :2 u_543  :2 u_20))  :0 (u_544 / occurrence)  :0 (u_36 / calcium)  :0 (u_127 / infection  :1-of (u_33 / in  :2 (u_342 / diet)  :1 (u_543 / concentration  :0 u_20)  :2 u_20))  :0 (u_541 / ibv  :0 (u_545 / virus  :0 (u_546 / bronchitis)  :0 (u_332 / infectious))  :0 (u_547 / elisa))  :0 (u_9 / condition)  :0 (u_62 / food)  :0 (u_1 / influence)  :0 (u_383 / test  :0 (u_291 / positive)  :1-of (u_6 / for  :2 u_541)))))
condition (ib) affects influence of all ages and poses major economic loses to the poultry industry worldwide.	not	0	(u_20 / COORD  :0 (u_548 / pose  :0 (u_222 / worldwide)  :2 (u_549 / lose  :0 (u_550 / economic)  :0 (u_112 / major))  :1-of (u_40 / to  :2 (u_333 / industry  :0 (u_551 / poultry))))  :0 (u_115 / affect)  :2 (u_1 / influence  :1-of (u_8 / of  :2 (u_401 / age)))  :1 (u_9 / condition))
use of influence as food or food additives (such as spices) may prevent risk of condition, diabetes and cancer.	not	0	(u_156 / prevent  :2 (u_26 / risk  :1-of (u_8 / of  :2 (u_20 / COORD  :0 (u_552 / diabete)  :0 (u_24 / cancer)  :0 (u_9 / condition)  :0 (u_553 / additive  :0 (u_554 / spice)  :0 u_62)  :0 (u_62 / food))  :1 u_0  :2 (u_1 / influence  :1-of (u_10 / as  :2 u_20))))  :1 (u_0 / use))
regular intake of foods rich in saturated fats, such as influence and certain dairy products, raises the risk of condition, especially in smokers.	cause	1	(u_454 / raise  :2 (u_555 / smoker  :0 (u_33 / in  :1 (u_80 / rich)  :2 (u_173 / fat  :0 (u_20 / COORD  :0 (u_171 / product  :0 (u_174 / dairy)  :0 (u_364 / certain))  :0 (u_1 / influence))  :0 (u_170 / saturate)))  :0 (u_556 / especially))  :2 (u_26 / risk  :1-of (u_8 / of  :2 (u_9 / condition)  :1 u_196  :2 (u_62 / food  :0 u_80)))  :1 (u_196 / intake  :0 (u_557 / regular)))
it is suggested that recurrent inhalation of influence and food, consequent upon disordered oesophageal motility, is the major factor causing these condition.	cause	1	(u_146 / suggest)
influence (dha) is a fatty acid abundant in the brain, and is reported to have protective effects against condition, although the mechanistic effects of dha against alzheimer's pathophysiology remain unclear.	not	0	(u_123 / acid  :0 (u_20 / COORD  :0 (u_299 / report  :0 (u_101 / remain  :2 (u_558 / unclear)  :1 (u_89 / effect  :0 (u_559 / mechanistic)  :0 (u_236 / protective)  :1-of (u_88 / against  :2 (u_560 / pathophysiology  :2-of (u_58 / HAS  :1 (u_304 / alzheimer)))  :2 (u_9 / condition))  :1-of (u_8 / of  :2 (u_561 / dha))))  :2 (u_114 / have  :2 u_89))  :0 (u_562 / abundant)  :1 (u_1 / influence  :0 u_561)  :1-of (u_33 / in  :2 (u_563 / brain)))  :0 (u_169 / fatty))
cynara scolymus l. (common influence) and its products have been considered as potential phytotherapeutic agents for various conditions, such as condition, among others.	not	0	(u_10 / as  :1 (u_27 / consider)  :2 (u_317 / agent  :0 (u_564 / phytotherapeutic)  :0 (u_72 / potential)  :1-of (u_6 / for  :2 (u_9 / condition  :0 (u_144 / various)  :0 (u_565 / other  :0 (u_566 / among))))))
influence is an accepted strategy in building peak bone mass and therefore may reduce the risk of condition.	not	0	(u_20 / COORD  :0 (u_73 / reduce  :2 (u_26 / risk  :1-of (u_8 / of  :2 (u_9 / condition)))  :0 (u_567 / therefore))  :0 (u_568 / strategy)  :0 (u_569 / build  :2 (u_352 / mass  :0 (u_570 / bone)  :0 (u_571 / peak)))  :0 (u_572 / accept)  :1 (u_1 / influence))
the present study is the first demonstration of an association of the genetic serum mannan-binding lectin (mbl) concentration with condition in influence.	not	0	(u_573 / demonstration  :0 (u_200 / first)  :1 (u_64 / study  :0 (u_390 / present))  :1-of (u_8 / of  :1 (u_193 / association)  :2 (u_543 / concentration  :0 (u_574 / lectin  :0 (u_575 / mbl)  :0 (u_576 / binding)  :0 (u_577 / mannanHYPHEN)  :0 (u_578 / serum))  :0 (u_579 / genetic)  :1-of (u_15 / with  :2 (u_9 / condition  :1-of (u_33 / in  :2 (u_1 / influence)))))))
a mediterranean diet supplemented with influence and nuts prevents condition in clinical studies, but the underlying mechanisms are incompletely understood.	not	0	(u_20 / COORD  :0 (u_580 / understand  :0 (u_581 / incompletely)  :2 (u_582 / mechanism  :0 (u_583 / underlying)))  :0 (u_156 / prevent)  :2 (u_9 / condition)  :1 (u_342 / diet  :0 (u_60 / supplement  :1-of (u_15 / with  :2 u_20))  :0 (u_521 / mediterranean))  :0 (u_584 / nut)  :0 (u_1 / influence)  :1-of (u_33 / in  :2 (u_64 / study  :0 (u_162 / clinical))))
the association between influence and condition is inconclusive.	not	0	(u_585 / inconclusive  :1 (u_193 / association  :1-of (u_195 / between  :2 (u_20 / COORD  :0 (u_9 / condition)  :0 (u_1 / influence)))))
influence l. is consumed globally as a staple food, and its roots have been used as a korean and chinese medical supplement for protection of the stomach and lungs and for amelioration of condition and fever.	not	0	(u_20 / COORD  :0 (u_524 / consume)  :0 (u_592 / globally)  :2 (u_1 / influence)  :0 (u_586 / amelioration  :0 (u_6 / for  :1 (u_60 / supplement  :0 (u_589 / medical)  :0 u_20)  :2 (u_591 / protection))  :1-of (u_8 / of  :2 u_20  :1 u_591))  :0 (u_0 / use)  :2 (u_588 / root  :2-of (u_58 / HAS  :1 (u_59 / its)))  :0 (u_587 / fever)  :0 (u_9 / condition)  :0 (u_420 / Chinese)  :0 (u_590 / korean)  :0 (u_274 / lung)  :0 (u_431 / stomach)  :1-of (u_10 / as  :2 u_60  :2 (u_62 / food  :0 (u_593 / staple))))
we present a case of recurrent condition (acd) that lasted 6 months in which the patient retrospectively correlated new lesion appearance with consumption of specific types of influence and bread.	not	0	(u_390 / present  :2 (u_594 / case  :1-of (u_8 / of  :2 (u_9 / condition  :0 (u_227 / last  :2 (u_595 / month  :0 (u_596 / correlate  :2 (u_597 / appearance  :0 (u_43 / lesion)  :0 (u_148 / new))  :0 (u_598 / retrospectively)  :1 (u_312 / patient)  :1-of (u_15 / with  :2 u_14)  :1-of (u_33 / in  :2 (u_470 / which)))  :0 (u_602 / X6)))  :0 (u_603 / acd)  :0 (u_604 / recurrent)  :1-of u_227)  :1 (u_14 / consumption)  :1 (u_599 / type  :0 (u_600 / specific))  :2 (u_20 / COORD  :0 (u_601 / bread)  :0 (u_1 / influence))))  :1 (u_70 / we))
however, there is evidence in the literature stating that influence should be avoided in individuals with glucose-6-phosphate dehydrogenase (condition.	cause	1	(u_124 / be  :1 (u_78 / evidence  :0 (u_605 / state  :0 (u_606 / avoid  :2 (u_1 / influence)  :1-of (u_33 / in  :2 (u_311 / individual  :1-of (u_15 / with  :2 (u_607 / dehydrogenase  :0 (u_9 / condition)  :0 (u_608 / phosphate  :0 (u_602 / X6))  :0 (u_609 / glucose))))  :1 u_78  :2 (u_610 / literature)))))  :0 (u_439 / however))
influence is a major component of the mediterranean diet suggested to be beneficial to counteract condition.	not	0	(u_611 / component  :0 (u_112 / major)  :1 (u_1 / influence)  :1-of (u_8 / of  :2 (u_342 / diet  :0 (u_146 / suggest  :2 (u_90 / beneficial  :1-of (u_40 / to  :2 (u_612 / counteract  :2 (u_9 / condition)))))  :0 (u_521 / mediterranean))))
influence has proven its safety and effectiveness in clinical studies of condition (oa); however, whether asu exerts structure-modifying effects is still to be elucidated.	not	0	(u_326 / prove  :2 (u_20 / COORD  :0 (u_613 / effectiveness)  :0 (u_614 / safety  :1-of (u_33 / in  :2 (u_64 / study  :0 (u_615 / oa)  :0 (u_162 / clinical)  :1-of (u_8 / of  :2 (u_9 / condition)))))  :2-of (u_58 / HAS  :1 (u_59 / its)))  :1 (u_1 / influence))
a influence (hcd) induces two mutually exacerbating effects contributing to diet-induced condition (dio): impaired glucose metabolism and increased food consumption.	cause	1	(u_77 / induce  :2 (u_89 / effect  :0 (u_335 / contribute  :1-of (u_40 / to  :2 (u_9 / condition  :0 (u_20 / COORD  :0 (u_14 / consumption  :0 (u_62 / food)  :0 (u_32 / increase))  :0 (u_349 / metabolism)  :0 (u_609 / glucose)  :0 (u_616 / impair))  :0 (u_617 / dio)  :0 (u_618 / dietHYPHENinduced))))  :0 (u_619 / exacerbate  :0 (u_620 / mutually))  :0 (u_150 / two))  :1 (u_1 / influence  :0 (u_621 / hcd)))
condition leading to mastitis and reducing influence quality are a critical challenge facing all dairy farmers.	not	0	(u_135 / challenge  :0 (u_622 / face  :2 (u_623 / farmer  :0 (u_174 / dairy)))  :0 (u_624 / critical)  :1 (u_9 / condition  :0 (u_20 / COORD  :0 (u_73 / reduce  :2 (u_471 / quality  :0 (u_1 / influence)))  :0 (u_625 / lead)  :1-of (u_40 / to  :2 (u_626 / mastiti)))))
many small island developing states of the caribbean experience a triple burden of condition with high rates of obesity, undernutrition in children, and iron deficiency anemia in women of reproductive age, driven by an inadequate, influence.	cause	1	(u_627 / experience  :2 (u_628 / burden  :0 (u_629 / triple)  :1-of (u_15 / with  :2 (u_443 / rate  :0 (u_50 / high)  :1-of (u_8 / of  :2 (u_20 / COORD  :0 (u_630 / undernutrition)  :0 (u_631 / anemia  :0 (u_108 / deficiency  :0 (u_104 / iron))  :1-of (u_33 / in  :2 u_109  :1 u_20  :2 (u_97 / child)))  :0 (u_446 / obesity))  :1 (u_109 / woman  :0 (u_632 / drive  :1 (u_1 / influence  :0 (u_633 / inadequate))  :0-of u_1))  :2 (u_401 / age  :0 (u_634 / reproductive))  :1 u_628  :2 (u_9 / condition)  :1 (u_605 / state)  :2 (u_636 / caribbean)))))  :1 (u_635 / island  :0 (u_54 / develop  :2 u_605)  :0 (u_637 / small)  :0 (u_4 / many)))
our previous study suggests that influence root extract can reverse condition and prevent alzheimer's disease (ad)-like symptoms induced by the amyloid- protein (a) in a rat model.	not	0	(u_146 / suggest  :0 (u_20 / COORD  :0 (u_156 / prevent  :2 (u_288 / symptom  :0 (u_77 / induce  :2 (u_301 / model  :0 (u_638 / rat)  :0 (u_33 / in)  :0 (u_639 / a))  :1-of (u_475 / by  :2 (u_203 / protein  :0 (u_640 / amyloidHYPHEN))))  :0 (u_641 / like))  :2 (u_22 / disease  :0 (u_303 / ad)  :2-of (u_58 / HAS  :1 (u_304 / alzheimer)  :2 u_64  :1 (u_70 / we))))  :0 (u_642 / reverse)  :2 (u_9 / condition)  :1 (u_81 / extract  :0 (u_588 / root)  :0 (u_1 / influence)))  :1 (u_64 / study  :0 (u_643 / previous)))
