text	label	label_id	graph
infectious condition is one of the most common diseases in the influence industry in many countries, especially in the regions with a dense influence farming industry.	not	0	(u_2 / condition  :amod (u_1 / infectious)  :nsubj-of (u_4 / one  :cop (u_3 / be)  :nmod (u_9 / disease  :case (u_5 / of)  :det (u_6 / the)  :amod (u_8 / common  :advmod (u_7 / most))  :nmod (u_13 / industry  :case (u_10 / in)  :det (u_11 / the)  :compound (u_12 / influence)  :nmod (u_16 / country  :case (u_14 / in)  :amod (u_15 / many))))  :nmod (u_21 / region  :punct (u_17 / COMMA)  :advmod (u_18 / especially)  :case (u_19 / in)  :det (u_20 / the)  :nmod (u_27 / industry  :case (u_22 / with)  :det (u_23 / a)  :amod (u_24 / dense)  :compound (u_25 / influence)  :compound (u_26 / farming)))  :punct (u_28 / PERIOD)  :root-of (u_0 / root)))
influence (ific) can contribute substantially in preventing condition and maintaining an adequate body iron status.	not	0	(u_1 / influence  :appos (u_3 / ific  :punct (u_2 / LRB)  :punct (u_4 / RRB))  :nsubj-of (u_6 / contribute  :aux (u_5 / can)  :advmod (u_7 / substantially)  :advcl (u_9 / prevent  :mark (u_8 / in)  :obj (u_10 / condition)  :conj (u_12 / maintain  :cc (u_11 / and)  :obj (u_17 / status  :det (u_13 / a)  :amod (u_14 / adequate)  :compound (u_15 / body)  :compound (u_16 / iron))))  :punct (u_18 / PERIOD)  :root-of (u_0 / root)))
condition (ida) is a major global public health problem, and the influence in diet are clearly needed in the prevention and improvement of ida for humans.	not	0	(u_1 / condition  :appos (u_3 / ida  :punct (u_2 / LRB)  :punct (u_4 / RRB))  :nsubj-of (u_11 / problem  :cop (u_5 / be)  :det (u_6 / a)  :amod (u_7 / major)  :amod (u_8 / global)  :compound (u_10 / health  :amod (u_9 / public))  :conj (u_20 / need  :punct (u_12 / COMMA)  :cc (u_13 / and)  :nsubjCOLONpass (u_15 / influence  :det (u_14 / the)  :nmod (u_17 / diet  :case (u_16 / in)))  :auxCOLONpass (u_18 / be)  :advmod (u_19 / clearly)  :obl (u_23 / prevention  :case (u_21 / in)  :det (u_22 / the)  :conj (u_25 / improvement  :cc (u_24 / and))  :nmod (u_27 / ida  :case (u_26 / of)  :nmod (u_29 / human  :case (u_28 / for)))))  :punct (u_30 / PERIOD)  :root-of (u_0 / root)))
influence cultivar have been reported to reduce body fat mass, promote metabolism, and improve unidentified complaints of condition.	not	0	(u_2 / cultivar  :compound (u_1 / influence)  :nsubjCOLONpass-of (u_5 / report  :aux (u_3 / have)  :auxCOLONpass (u_4 / be)  :xcomp (u_7 / reduce  :mark (u_6 / to)  :obj (u_10 / mass  :compound (u_8 / body)  :amod (u_9 / fat))  :conj (u_12 / promote  :punct (u_11 / COMMA)  :obj (u_13 / metabolism))  :conj (u_16 / improve  :punct (u_14 / COMMA)  :cc (u_15 / and)  :obj (u_18 / complaint  :amod (u_17 / unidentified)  :nmod (u_20 / condition  :case (u_19 / of)))))  :punct (u_21 / PERIOD)  :root-of (u_0 / root)))
risk factors include male sex; condition; hypertension; alcohol intake; diuretic use; a diet rich in meat and seafood; chronic kidney disease; a diet heavy in influence; being a member of certain ethnic groups, including taiwanese, pacific islander, and new zealand maori; and living in high-income countries.	not	0	(u_2 / factor  :compound (u_1 / risk)  :nsubj-of (u_3 / include  :obj (u_5 / sex  :amod (u_4 / male)  :punct (u_6 / SEMICOLON)  :appos (u_7 / condition)  :punct (u_8 / SEMICOLON)  :list (u_9 / hypertension)  :punct (u_10 / SEMICOLON)  :list (u_12 / intake  :compound (u_11 / alcohol))  :punct (u_13 / SEMICOLON)  :list (u_15 / use  :amod (u_14 / diuretic))  :punct (u_16 / SEMICOLON)  :conj (u_18 / diet  :det (u_17 / a))  :parataxis (u_19 / rich  :obl (u_21 / meat  :case (u_20 / in)  :conj (u_23 / seafood  :cc (u_22 / and))))  :punct (u_24 / SEMICOLON)  :conj (u_27 / disease  :amod (u_25 / chronic)  :compound (u_26 / kidney)  :amod (u_31 / heavy  :nsubj (u_30 / diet  :det (u_29 / a))  :obl (u_33 / influence  :case (u_32 / in)))  :parataxis (u_37 / member  :cop (u_35 / be)  :det (u_36 / a)  :nmod (u_41 / group  :case (u_38 / of)  :amod (u_39 / certain)  :amod (u_40 / ethnic)  :punct (u_42 / COMMA)  :conj (u_47 / islander  :case (u_43 / include)  :amod (u_44 / Jaiwanese)  :punct (u_45 / COMMA)  :amod (u_46 / pacific))  :conj (u_52 / maori  :punct (u_48 / COMMA)  :cc (u_49 / and)  :amod (u_50 / new)  :compound (u_51 / zealand)))  :conj (u_55 / live  :punct (u_53 / SEMICOLON)  :cc (u_54 / and)  :obl (u_59 / country  :case (u_56 / in)  :compound (u_58 / income  :amod (u_57 / highHYPHEN))))))  :punct (u_28 / SEMICOLON)  :punct (u_34 / SEMICOLON))  :punct (u_60 / PERIOD)  :root-of (u_0 / root)))
allergen glb33 is an important allergen in influence that can cause condition such as asthma and atopic dermatitis.	cause	1	(u_2 / glb33  :compound (u_1 / allergen)  :nsubj-of (u_6 / allergen  :cop (u_3 / be)  :det (u_4 / a)  :amod (u_5 / important)  :nmod (u_8 / influence  :case (u_7 / in)  :aclCOLONrelcl (u_11 / cause  :nsubj (u_9 / that)  :aux (u_10 / can)  :obj (u_12 / condition  :nmod (u_15 / asthma  :case (u_13 / such  :fixed (u_14 / as))  :conj (u_18 / dermatitis  :cc (u_16 / and)  :amod (u_17 / atopic))))))  :punct (u_19 / PERIOD)  :root-of (u_0 / root)))
out of the 314 subjects tested, 22 (7%) had a condition against influence (influence rhinitis and/or influence asthma), and 21 (6.7%) a preexistent atopic disease without actual symptoms of influence allergy.	cause	1	(u_5 / subject  :case (u_1 / out)  :case (u_2 / of)  :det (u_3 / the)  :nummod (u_4 / X314)  :acl (u_6 / test)  :obl-of (u_13 / have  :punct (u_7 / COMMA)  :nsubj (u_8 / X22  :appos (u_11 / PERCENTAGE  :punct (u_9 / LRB)  :nummod (u_10 / X7)  :punct (u_12 / RRB)))  :obj (u_15 / condition  :det (u_14 / a)  :nmod (u_17 / influence  :case (u_16 / against)  :appos (u_20 / rhinitis  :punct (u_18 / LRB)  :compound (u_19 / influence)  :conj (u_25 / asthma  :cc (u_21 / and)  :compound (u_24 / influence  :cc (u_23 / or  :punct (u_22 / SLASH))))  :punct (u_26 / RRB)))  :conj (u_37 / disease  :punct (u_27 / COMMA)  :cc (u_28 / and)  :nummod (u_29 / X21  :appos (u_32 / PERCENTAGE  :punct (u_30 / LRB)  :nummod (u_31 / X6PERIOD7)  :punct (u_33 / RRB)))  :det (u_34 / a)  :amod (u_35 / preexistent)  :amod (u_36 / atopic)  :nmod (u_40 / symptom  :case (u_38 / without)  :amod (u_39 / actual)  :nmod (u_43 / allergy  :case (u_41 / of)  :compound (u_42 / influence)))))  :punct (u_44 / PERIOD)  :root-of (u_0 / root)))
for decades, occupational exposure to influence has been linked to a range of condition, including occupational asthma, thought to result from exposure to fungi present in the flour.	cause	1	(u_2 / decade  :case (u_1 / for)  :obl-of (u_10 / link  :punct (u_3 / COMMA)  :nsubjCOLONpass (u_5 / exposure  :amod (u_4 / occupational)  :nmod (u_7 / influence  :case (u_6 / to)))  :aux (u_8 / have)  :auxCOLONpass (u_9 / be)  :obl (u_13 / range  :case (u_11 / to)  :det (u_12 / a)  :nmod (u_15 / condition  :case (u_14 / of))  :nmod (u_19 / asthma  :punct (u_16 / COMMA)  :case (u_17 / include)  :amod (u_18 / occupational)  :acl (u_21 / think  :punct (u_20 / COMMA)  :xcomp (u_23 / result  :mark (u_22 / to)  :obl (u_25 / exposure  :case (u_24 / from)  :nmod (u_27 / fungi  :case (u_26 / to)  :amod (u_28 / present  :obl (u_31 / flour  :case (u_29 / in)  :det (u_30 / the)))))))))  :punct (u_32 / PERIOD)  :root-of (u_0 / root)))
in 35 flocks comprising almost 100,000 white plymouth rock birds producing hatching influence, condition (ib) caused a decline in production which appeared to be connected with the age of the birds, when the outbreak started (table i).	not	0	(u_3 / flock  :case (u_1 / in)  :nummod (u_2 / X35)  :acl (u_4 / comprise  :obj (u_10 / bird  :nummod (u_6 / X100000  :advmod (u_5 / almost))  :amod (u_7 / white)  :amod (u_8 / plymouth)  :compound (u_9 / rock)  :acl (u_11 / produce  :obj (u_13 / influence  :amod (u_12 / hatch)))))  :obl-of (u_19 / cause  :nsubj (u_15 / condition  :punct (u_14 / COMMA)  :appos (u_17 / ib  :punct (u_16 / LRB)  :punct (u_18 / RRB)))  :obj (u_21 / decline  :det (u_20 / a)  :nmod (u_23 / production  :case (u_22 / in)  :aclCOLONrelcl (u_25 / appear  :nsubj (u_24 / which)  :xcomp (u_28 / connect  :mark (u_26 / to)  :auxCOLONpass (u_27 / be)  :obl (u_31 / age  :case (u_29 / with)  :det (u_30 / the)  :nmod (u_34 / bird  :case (u_32 / of)  :det (u_33 / the)))  :advcl (u_39 / start  :punct (u_35 / COMMA)  :mark (u_36 / when)  :nsubj (u_38 / outbreak  :det (u_37 / the))  :obj (u_41 / table  :punct (u_40 / LRB)  :nummod (u_42 / i)  :punct (u_43 / RRB)))))))  :punct (u_44 / PERIOD)  :root-of (u_0 / root)))
because magonlia flos was described as an aromatic material in ancient chinese texts, we hypothesized that its influence may be used to treat condition.	not	0	(u_5 / describe  :mark (u_1 / because)  :nsubjCOLONpass (u_3 / flo  :compound (u_2 / magonlia))  :auxCOLONpass (u_4 / be)  :obl (u_9 / material  :case (u_6 / as)  :det (u_7 / a)  :amod (u_8 / aromatic)  :nmod (u_13 / text  :case (u_10 / in)  :amod (u_11 / ancient)  :amod (u_12 / Chinese)))  :advcl-of (u_16 / hypothesize  :punct (u_14 / COMMA)  :nsubj (u_15 / we)  :ccomp (u_22 / use  :mark (u_17 / that)  :nsubjCOLONpass (u_19 / influence  :nmodCOLONposs (u_18 / its))  :aux (u_20 / may)  :auxCOLONpass (u_21 / be)  :xcomp (u_24 / treat  :mark (u_23 / to)  :obj (u_25 / condition)))  :punct (u_26 / PERIOD)  :root-of (u_0 / root)))
the influence (md) affects the risk of condition and long-term prognosis after a coronary event.	cause	1	(u_2 / influence  :det (u_1 / the)  :appos (u_4 / md  :punct (u_3 / LRB)  :punct (u_5 / RRB))  :nsubj-of (u_6 / affect  :obj (u_8 / risk  :det (u_7 / the)  :nmod (u_10 / condition  :conj (u_12 / longHYPHENterm))  :nmod (u_13 / prognosis  :case (u_9 / of)  :cc (u_11 / and)))  :obl (u_17 / event  :case (u_14 / after)  :det (u_15 / a)  :compound (u_16 / coronary))  :punct (u_18 / PERIOD)  :root-of (u_0 / root)))
the influence are traditionally used in turkey for the treatment of condition.	not	0	(u_2 / influence  :det (u_1 / the)  :nsubjCOLONpass-of (u_5 / use  :auxCOLONpass (u_3 / be)  :advmod (u_4 / traditionally)  :obl (u_7 / turkey  :case (u_6 / in))  :obl (u_10 / treatment  :case (u_8 / for)  :det (u_9 / the)  :nmod (u_12 / condition  :case (u_11 / of)))  :punct (u_13 / PERIOD)  :root-of (u_0 / root)))
epidemeological as well as laboratory studies have shown that influence reduces certain condition incidences in the stomach, colon, mammary, cervical, etc.	not	0	(u_1 / epidemeological  :conj (u_6 / study  :cc (u_2 / as  :fixed (u_3 / well)  :fixed (u_4 / as))  :compound (u_5 / laboratory))  :nsubj-of (u_8 / show  :aux (u_7 / have)  :ccomp (u_11 / reduce  :mark (u_9 / that)  :nsubj (u_10 / influence)  :obj (u_14 / incidence  :amod (u_12 / certain)  :compound (u_13 / condition))  :obl (u_17 / stomach  :case (u_15 / in)  :det (u_16 / the)  :conj (u_19 / colon  :punct (u_18 / COMMA))  :conj (u_21 / mammary  :punct (u_20 / COMMA))  :conj (u_23 / cervical  :punct (u_22 / COMMA))  :conj (u_25 / etc  :punct (u_24 / COMMA))))  :punct (u_26 / PERIOD)  :root-of (u_0 / root)))
however, milk is a food of high nutritional value, and complete exclusion of influence may favor the development of condition such as osteopenia and osteoporosis.	not	0	(u_6 / food  :advmod (u_1 / however)  :punct (u_2 / COMMA)  :nsubj (u_3 / milk)  :cop (u_4 / be)  :det (u_5 / a)  :nmod (u_10 / value  :case (u_7 / of)  :amod (u_8 / high)  :amod (u_9 / nutritional))  :conj (u_18 / favor  :punct (u_11 / COMMA)  :cc (u_12 / and)  :nsubj (u_14 / exclusion  :amod (u_13 / complete)  :nmod (u_16 / influence  :case (u_15 / of)))  :aux (u_17 / may)  :obj (u_20 / development  :det (u_19 / the)  :nmod (u_22 / condition  :case (u_21 / of)  :nmod (u_25 / osteopenia  :case (u_23 / such  :fixed (u_24 / as))  :conj (u_27 / osteoporosis  :cc (u_26 / and))))))  :punct (u_28 / PERIOD)  :root-of (u_0 / root))
however, liquid upf and influence were associated with increased rate of condition (irr: 1.32; 95%ci:1.10,1.65; irr: 1.17; 95%ci:1.01,1.36; respectively).	cause	1	(u_8 / associate  :advmod (u_1 / however)  :punct (u_2 / COMMA)  :nsubjCOLONpass (u_4 / upf  :amod (u_3 / liquid)  :conj (u_6 / influence  :cc (u_5 / and)))  :auxCOLONpass (u_7 / be)  :obl (u_11 / rate  :case (u_9 / with)  :amod (u_10 / increase)  :nmod (u_13 / condition  :case (u_12 / of))  :appos (u_15 / irr  :punct (u_14 / LRB)  :punct (u_16 / COLON)  :dep (u_17 / X1PERIOD32)  :appos (u_20 / PERCENTAGE  :punct (u_18 / SEMICOLON)  :nummod (u_19 / X95))  :dep (u_21 / ciCOLON1PERIOD10COMMA1PERIOD65)  :conj (u_23 / irr  :punct (u_22 / SEMICOLON)  :punct (u_24 / COLON)  :appos (u_28 / PERCENTAGE  :nummod (u_25 / X1PERIOD17  :nmod (u_27 / X95  :case (u_26 / SEMICOLON))))  :appos (u_29 / ciCOLON1PERIOD01COMMA1PERIOD36  :advmod (u_31 / respectively  :punct (u_30 / SEMICOLON)))  :punct (u_32 / RRB))))  :punct (u_33 / PERIOD)  :root-of (u_0 / root))
influence (l.), commonly called dandelion has been used for centuries as a natural medicine to treat condition including some metabolic alterations associated with obesity.	not	0	(u_1 / influence  :appos (u_3 / lPERIOD  :punct (u_2 / LRB)  :punct (u_4 / RRB))  :punct (u_5 / COMMA)  :appos (u_8 / dandelion  :amod (u_7 / call  :advmod (u_6 / commonly)))  :nsubjCOLONpass-of (u_11 / use  :aux (u_9 / have)  :auxCOLONpass (u_10 / be)  :obl (u_13 / century  :case (u_12 / for))  :obl (u_17 / medicine  :case (u_14 / as)  :det (u_15 / a)  :amod (u_16 / natural))  :xcomp (u_19 / treat  :mark (u_18 / to)  :obj (u_20 / condition  :nmod (u_24 / alteration  :case (u_21 / include)  :det (u_22 / some)  :compound (u_23 / metabolic)  :acl (u_25 / associate  :obl (u_27 / obesity  :case (u_26 / with))))))  :punct (u_28 / PERIOD)  :root-of (u_0 / root)))
a high educational level, a vegetable-based diet, and influence were protective factors for condition.	not	0	(u_4 / level  :det (u_1 / a)  :amod (u_2 / high)  :amod (u_3 / educational)  :punct (u_5 / COMMA)  :conj (u_10 / diet  :det (u_6 / a)  :amod (u_9 / base  :oblCOLONnpmod (u_7 / vegetable)  :punct (u_8 / HYPHEN)))  :conj (u_13 / influence  :punct (u_11 / COMMA)  :cc (u_12 / and))  :nsubj-of (u_16 / factor  :cop (u_14 / be)  :amod (u_15 / protective)  :nmod (u_18 / condition  :case (u_17 / for))  :punct (u_19 / PERIOD)  :root-of (u_0 / root)))
drinking influence can raise public health problems, but the association between influence and condition is unknown.	not	0	(u_2 / influence  :compound (u_1 / drinking)  :nsubj-of (u_4 / raise  :aux (u_3 / can)  :obj (u_7 / problem  :amod (u_5 / public)  :compound (u_6 / health))  :conj (u_17 / unknown  :punct (u_8 / COMMA)  :cc (u_9 / but)  :nsubj (u_11 / association  :det (u_10 / the)  :nmod (u_13 / influence  :case (u_12 / between)  :conj (u_15 / condition  :cc (u_14 / and))))  :cop (u_16 / be))  :punct (u_18 / PERIOD)  :root-of (u_0 / root)))
diallyl disulfide (dads) is a major organosulphur compound present in influence with an anti-mitotic potential against condition in vivo and colon tumour cell growth in vitro.	not	0	(u_2 / disulfide  :advmod (u_1 / diallyl)  :appos (u_4 / dad  :punct (u_3 / LRB)  :punct (u_5 / RRB))  :nsubj-of (u_11 / present  :cop (u_6 / be)  :det (u_7 / a)  :amod (u_8 / major)  :compound (u_10 / compound  :compound (u_9 / organosulphur))  :nmod (u_13 / influence  :case (u_12 / in)  :nmod (u_17 / potential  :case (u_14 / with)  :det (u_15 / a)  :amod (u_16 / antiHYPHENmitotic)  :nmod (u_19 / condition  :case (u_18 / against)  :nmod (u_26 / growth  :case (u_20 / in)  :compound (u_21 / vivo)  :cc (u_22 / and)  :compound (u_24 / tumour  :compound (u_23 / colon))  :compound (u_25 / cell)  :nmod (u_28 / vitro  :case (u_27 / in))))))  :punct (u_29 / PERIOD)  :root-of (u_0 / root)))
diets characterized by high intakes of refined sugars, influence, animal-derived proteins and fats and by low intakes of fruit and vegetables are associated with a higher risk of condition and can perturb the circconditionian modulation of cortisol secretion, which is associated with poor sleep quality.	cause	1	(u_1 / diet  :acl (u_2 / characterize  :obl (u_5 / intake  :case (u_3 / by)  :amod (u_4 / high)  :nmod (u_8 / sugar  :case (u_6 / of)  :amod (u_7 / refine)  :conj (u_10 / influence  :punct (u_9 / COMMA))  :conj (u_14 / protein  :punct (u_11 / COMMA)  :amod (u_12 / animalHYPHEN)  :amod (u_13 / derive))  :conj (u_16 / fat  :cc (u_15 / and)))))  :conj (u_20 / intake  :cc (u_17 / and)  :case (u_18 / by)  :amod (u_19 / low)  :nmod (u_22 / fruit  :case (u_21 / of)  :conj (u_24 / vegetable  :cc (u_23 / and))))  :nsubjCOLONpass-of (u_26 / associate  :auxCOLONpass (u_25 / be)  :obl (u_30 / risk  :case (u_27 / with)  :det (u_28 / a)  :amod (u_29 / high)  :nmod (u_32 / condition  :case (u_31 / of)))  :conj (u_35 / perturb  :cc (u_33 / and)  :aux (u_34 / can)  :obj (u_38 / modulation  :det (u_36 / the)  :amod (u_37 / circconditionian)  :nmod (u_41 / secretion  :case (u_39 / of)  :compound (u_40 / cortisol)  :aclCOLONrelcl (u_45 / associate  :punct (u_42 / COMMA)  :nsubjCOLONpass (u_43 / which)  :auxCOLONpass (u_44 / be)  :obl (u_49 / quality  :case (u_46 / with)  :amod (u_47 / poor)  :compound (u_48 / sleep))))))  :punct (u_50 / PERIOD)  :root-of (u_0 / root)))
natural antioxidants from food sources and natural products such as resveratrol, curcumin, influence polyphenols, and vitamin e are promising therapeutic agents in oxidative stress-mediated condition as they have fewer adverse effects, more tolerable, cheaper, and sustainable for long term consumption.	not	0	(u_2 / antioxidant  :amod (u_1 / natural)  :nmod (u_5 / source  :case (u_3 / from)  :compound (u_4 / food)  :conj (u_8 / product  :cc (u_6 / and)  :amod (u_7 / natural)))  :nmod (u_11 / resveratrol  :case (u_9 / such  :fixed (u_10 / as))  :conj (u_13 / curcumin  :punct (u_12 / COMMA))  :conj (u_16 / polyphenol  :punct (u_14 / COMMA)  :compound (u_15 / influence))  :conj (u_20 / e  :punct (u_17 / COMMA)  :cc (u_18 / and)  :compound (u_19 / vitamin)))  :nsubj-of (u_22 / promise  :aux (u_21 / be)  :obj (u_24 / agent  :amod (u_23 / therapeutic)  :nmod (u_28 / condition  :case (u_25 / in)  :amod (u_26 / oxidative)  :amod (u_27 / stressHYPHENmediated)))  :advcl (u_31 / have  :mark (u_29 / as)  :nsubj (u_30 / they)  :obj (u_34 / effect  :amod (u_32 / few)  :amod (u_33 / adverse)  :amod (u_37 / tolerable  :punct (u_35 / COMMA)  :advmod (u_36 / more)  :conj (u_39 / cheap  :punct (u_38 / COMMA))  :conj (u_42 / sustainable  :punct (u_40 / COMMA)  :cc (u_41 / and)  :obl (u_46 / consumption  :case (u_43 / for)  :compound (u_45 / term  :amod (u_44 / long)))))))  :punct (u_47 / PERIOD)  :root-of (u_0 / root)))
prv-1 causes condition (hsmi) in atlantic salmon (salmo salar) and is associated with jaundice syndrome in farmed chinook salmon (influence).	not	0	(u_2 / cause  :nsubj (u_1 / prvHYPHEN1)  :obj (u_3 / condition  :appos (u_5 / hsmi  :punct (u_4 / LRB)  :punct (u_6 / RRB)))  :obl (u_9 / salmon  :case (u_7 / in)  :amod (u_8 / atlantic)  :appos (u_12 / salar  :punct (u_10 / LRB)  :compound (u_11 / salmo)  :punct (u_13 / RRB)))  :conj (u_16 / associate  :cc (u_14 / and)  :auxCOLONpass (u_15 / be)  :obl (u_19 / syndrome  :case (u_17 / with)  :compound (u_18 / jaundice)  :nmod (u_23 / salmon  :case (u_20 / in)  :amod (u_21 / farm)  :compound (u_22 / chinook)  :appos (u_25 / influence  :punct (u_24 / LRB)  :punct (u_26 / RRB)))))  :punct (u_27 / PERIOD)  :root-of (u_0 / root))
